2,15.0,1112.0,418.0,32.0,81.0,1,-1,-1,-1
3,15.0,1108.0,418.3333333333333,31.333333333333332,81.0,1,-1,-1,-1
3,33.0,388.0,434.0,28.0,69.0,1,-1,-1,-1
3,34.0,955.0,417.0,39.0,110.0,1,-1,-1,-1
3,35.0,818.0,433.0,21.0,57.0,1,-1,-1,-1
3,37.0,544.0,436.0,61.0,170.0,1,-1,-1,-1
4,15.0,1104.0,418.6666666666667,30.666666666666668,81.0,1,-1,-1,-1
4,33.0,420.5,432.0,51.0,123.5,1,-1,-1,-1
4,34.0,950.0,418.0,39.5,110.5,1,-1,-1,-1
4,35.0,812.0,433.0,21.0,57.0,1,-1,-1,-1
4,37.0,538.5,436.5,61.5,170.0,1,-1,-1,-1
4,39.0,627.0,427.0,52.0,137.0,1,-1,-1,-1
4,40.0,459.0,431.0,73.0,177.0,1,-1,-1,-1
4,41.0,845.0,433.0,21.0,71.0,1,-1,-1,-1
4,42.0,1465.0,420.0,74.0,176.0,1,-1,-1,-1
4,43.0,1214.0,411.0,42.0,117.0,1,-1,-1,-1
4,45.0,713.0,421.0,60.0,179.0,1,-1,-1,-1
4,46.0,378.0,433.0,28.0,69.0,1,-1,-1,-1
4,47.0,796.0,429.0,18.0,64.0,1,-1,-1,-1
4,51.0,1158.0,422.0,38.0,104.0,1,-1,-1,-1
4,53.0,1104.0,419.0,29.0,80.0,1,-1,-1,-1
4,55.0,664.0,410.0,75.0,205.0,1,-1,-1,-1
5,15.0,1100.0,419.0,30.0,81.0,1,-1,-1,-1
5,33.0,453.0,430.0,74.0,178.0,1,-1,-1,-1
5,34.0,945.0,419.0,40.0,111.0,1,-1,-1,-1
5,37.0,533.0,437.0,62.0,170.0,1,-1,-1,-1
5,39.0,623.0,428.0,52.0,137.0,1,-1,-1,-1
5,40.0,453.5,430.5,73.5,177.5,1,-1,-1,-1
5,41.0,838.0,434.0,21.0,71.0,1,-1,-1,-1
5,42.0,1458.0,421.0,74.0,176.0,1,-1,-1,-1
5,43.0,1205.0,410.0,45.0,120.0,1,-1,-1,-1
5,45.0,704.0,421.0,63.0,182.0,1,-1,-1,-1
5,46.0,368.0,432.0,28.0,69.0,1,-1,-1,-1
5,47.0,790.0,428.0,18.0,66.0,1,-1,-1,-1
5,51.0,1152.6666666666667,423.3333333333333,38.0,104.33333333333333,1,-1,-1,-1
5,53.0,1100.5,419.5,29.5,80.5,1,-1,-1,-1
5,55.0,656.0,412.0,79.0,207.0,1,-1,-1,-1
5,57.0,1363.0,394.0,77.0,235.0,1,-1,-1,-1
5,58.0,575.0,427.0,57.0,180.0,1,-1,-1,-1
5,61.0,1175.0,418.0,31.0,98.0,1,-1,-1,-1
5,62.0,1152.0,424.0,38.0,104.0,1,-1,-1,-1
6,15.0,1096.75,420.0,30.5,81.25,1,-1,-1,-1
6,34.0,940.5,420.0,40.0,111.5,1,-1,-1,-1
6,39.0,619.0,429.0,52.0,137.0,1,-1,-1,-1
6,40.0,448.0,430.0,74.0,178.0,1,-1,-1,-1
6,41.0,832.0,435.0,21.0,71.0,1,-1,-1,-1
6,43.0,1196.0,410.0,48.0,122.0,1,-1,-1,-1
6,47.0,754.0,430.0,21.0,66.0,1,-1,-1,-1
6,51.0,1147.3333333333333,424.6666666666667,38.0,104.66666666666667,1,-1,-1,-1
6,53.0,1097.0,420.0,30.0,81.0,1,-1,-1,-1
6,55.0,648.0,414.0,84.0,210.0,1,-1,-1,-1
6,57.0,1362.0,394.0,78.0,238.0,1,-1,-1,-1
6,58.0,570.0,428.0,58.0,180.0,1,-1,-1,-1
6,61.0,1169.0,419.0,32.0,99.0,1,-1,-1,-1
6,62.0,1146.0,426.0,38.0,104.0,1,-1,-1,-1
6,64.0,1452.0,422.0,74.0,176.0,1,-1,-1,-1
6,66.0,696.0,422.0,66.0,184.0,1,-1,-1,-1
6,67.0,815.0,431.0,20.0,69.0,1,-1,-1,-1
6,68.0,802.0,435.0,21.0,57.0,1,-1,-1,-1
6,69.0,528.0,438.0,62.0,170.0,1,-1,-1,-1
6,70.0,359.0,431.0,28.0,69.0,1,-1,-1,-1
7,15.0,1093.5,421.0,31.0,81.5,1,-1,-1,-1
7,34.0,936.0,421.0,40.0,112.0,1,-1,-1,-1
7,40.0,443.0,429.0,74.0,179.0,1,-1,-1,-1
7,41.0,829.0,436.0,21.0,71.0,1,-1,-1,-1
7,43.0,1193.0,411.0,48.0,122.0,1,-1,-1,-1
7,51.0,1142.0,426.0,38.0,105.0,1,-1,-1,-1
7,53.0,1094.0,421.0,30.0,81.0,1,-1,-1,-1
7,55.0,643.0,415.0,84.5,210.5,1,-1,-1,-1
7,57.0,1360.0,394.0,79.0,241.0,1,-1,-1,-1
7,58.0,565.0,429.0,58.0,180.0,1,-1,-1,-1
7,61.0,1164.0,420.0,32.0,100.0,1,-1,-1,-1
7,64.0,1446.0,423.0,74.0,176.0,1,-1,-1,-1
7,66.0,688.0,422.0,66.0,185.0,1,-1,-1,-1
7,67.0,813.0,431.0,20.0,68.0,1,-1,-1,-1
7,68.0,798.0,437.0,21.0,57.0,1,-1,-1,-1
7,69.0,523.0,438.0,62.0,171.0,1,-1,-1,-1
7,70.0,355.0,432.0,28.0,69.0,1,-1,-1,-1
7,71.0,778.0,439.0,20.0,58.0,1,-1,-1,-1
7,73.0,615.0,430.0,52.0,137.0,1,-1,-1,-1
8,15.0,1090.25,422.0,31.5,81.75,1,-1,-1,-1
8,34.0,931.0,422.0,40.5,112.5,1,-1,-1,-1
8,40.0,438.0,428.5,74.0,180.0,1,-1,-1,-1
8,43.0,1190.0,412.0,48.0,122.0,1,-1,-1,-1
8,51.0,1138.0,426.5,38.0,105.5,1,-1,-1,-1
8,53.0,1091.0,422.0,31.0,82.0,1,-1,-1,-1
8,55.0,638.0,416.0,85.0,211.0,1,-1,-1,-1
8,57.0,1358.5,394.5,80.0,243.5,1,-1,-1,-1
8,58.0,560.0,430.0,59.0,180.0,1,-1,-1,-1
8,64.0,1440.0,424.0,74.0,176.0,1,-1,-1,-1
8,66.0,681.0,423.0,66.0,185.0,1,-1,-1,-1
8,67.0,811.5,431.0,20.0,68.0,1,-1,-1,-1
8,68.0,794.0,438.0,21.0,57.0,1,-1,-1,-1
8,69.0,518.0,439.0,62.0,171.0,1,-1,-1,-1
8,70.0,352.0,433.0,28.0,69.0,1,-1,-1,-1
8,71.0,775.0,440.0,20.0,58.0,1,-1,-1,-1
8,73.0,611.0,430.0,52.0,137.0,1,-1,-1,-1
8,79.0,1440.0,424.0,74.0,176.0,1,-1,-1,-1
8,80.0,827.0,437.0,21.0,71.0,1,-1,-1,-1
8,81.0,743.0,435.0,22.0,62.0,1,-1,-1,-1
9,15.0,1087.0,423.0,32.0,82.0,1,-1,-1,-1
9,34.0,926.0,423.0,41.0,113.0,1,-1,-1,-1
9,40.0,433.0,428.0,74.0,181.0,1,-1,-1,-1
9,43.0,1187.0,413.0,48.0,122.0,1,-1,-1,-1
9,51.0,1134.0,427.0,38.0,106.0,1,-1,-1,-1
9,55.0,633.0,417.0,85.5,211.5,1,-1,-1,-1
9,57.0,1357.0,395.0,81.0,246.0,1,-1,-1,-1
9,64.0,1434.0,425.0,74.0,176.0,1,-1,-1,-1
9,66.0,673.0,423.0,66.0,186.0,1,-1,-1,-1
9,67.0,810.0,431.0,20.0,68.0,1,-1,-1,-1
9,69.0,513.0,439.0,62.0,172.0,1,-1,-1,-1
9,71.0,790.0,440.0,21.0,57.0,1,-1,-1,-1
9,73.0,607.0,431.0,52.0,137.0,1,-1,-1,-1
9,79.0,1434.0,425.0,74.0,176.0,1,-1,-1,-1
9,80.0,824.0,439.0,21.0,71.0,1,-1,-1,-1
9,81.0,739.0,436.0,22.0,62.0,1,-1,-1,-1
9,85.0,633.0,417.0,85.0,211.0,1,-1,-1,-1
9,86.0,1154.0,424.0,32.0,101.0,1,-1,-1,-1
9,87.0,555.0,431.0,59.0,180.0,1,-1,-1,-1
9,89.0,348.0,435.0,28.0,69.0,1,-1,-1,-1
10,15.0,1084.0,424.0,32.0,82.0,1,-1,-1,-1
10,40.0,428.0,428.0,74.0,182.0,1,-1,-1,-1
10,43.0,1184.0,414.0,48.0,122.0,1,-1,-1,-1
10,55.0,628.0,418.0,86.0,212.0,1,-1,-1,-1
10,57.0,1356.0,396.0,82.0,248.0,1,-1,-1,-1
10,64.0,1428.0,426.0,74.0,176.0,1,-1,-1,-1
10,66.0,666.0,424.0,66.0,186.0,1,-1,-1,-1
10,67.0,808.0,431.0,20.0,68.0,1,-1,-1,-1
10,73.0,603.0,432.0,52.0,137.0,1,-1,-1,-1
10,80.0,822.0,440.0,21.0,71.0,1,-1,-1,-1
10,81.0,738.0,437.0,22.0,62.0,1,-1,-1,-1
10,85.0,627.5,419.5,86.0,209.0,1,-1,-1,-1
10,86.0,1153.0,425.0,32.0,102.0,1,-1,-1,-1
10,87.0,550.0,432.0,60.0,180.0,1,-1,-1,-1
10,89.0,345.0,436.0,28.0,69.0,1,-1,-1,-1
10,90.0,789.0,440.0,21.0,57.0,1,-1,-1,-1
10,91.0,921.0,424.0,41.0,113.0,1,-1,-1,-1
10,92.0,508.0,440.0,62.0,172.0,1,-1,-1,-1
10,93.0,771.0,442.0,19.0,58.0,1,-1,-1,-1
10,94.0,1130.0,428.0,38.0,106.0,1,-1,-1,-1
11,15.0,1081.0,425.0,32.5,82.5,1,-1,-1,-1
11,40.0,421.0,431.0,75.0,180.0,1,-1,-1,-1
11,43.0,1179.0,417.0,48.0,118.0,1,-1,-1,-1
11,57.0,1359.0,399.0,80.0,246.0,1,-1,-1,-1
11,64.0,1427.0,427.0,71.0,176.0,1,-1,-1,-1
11,66.0,661.0,429.0,60.0,180.0,1,-1,-1,-1
11,67.0,806.0,431.0,20.0,68.0,1,-1,-1,-1
11,73.0,599.0,433.0,52.0,137.0,1,-1,-1,-1
11,80.0,819.0,441.0,21.0,71.0,1,-1,-1,-1
11,81.0,737.0,438.0,22.0,62.0,1,-1,-1,-1
11,85.0,622.0,422.0,87.0,207.0,1,-1,-1,-1
11,87.0,550.0,432.0,56.0,179.0,1,-1,-1,-1
11,89.0,341.0,437.0,28.0,69.0,1,-1,-1,-1
11,90.0,788.0,440.0,21.0,57.0,1,-1,-1,-1
11,91.0,917.0,426.0,41.0,113.0,1,-1,-1,-1
11,92.0,506.0,440.0,58.0,172.0,1,-1,-1,-1
11,93.0,769.0,443.0,19.0,58.0,1,-1,-1,-1
11,94.0,1130.0,428.0,38.0,106.0,1,-1,-1,-1
11,95.0,1081.0,425.0,32.0,82.0,1,-1,-1,-1
11,96.0,713.0,444.0,20.0,55.0,1,-1,-1,-1
11,97.0,1153.0,426.0,32.0,103.0,1,-1,-1,-1
12,15.0,1078.0,426.0,33.0,83.0,1,-1,-1,-1
12,40.0,415.0,435.0,75.0,177.0,1,-1,-1,-1
12,43.0,1175.0,420.0,47.0,114.0,1,-1,-1,-1
12,57.0,1361.5,399.0,81.0,248.5,1,-1,-1,-1
12,64.0,1426.0,429.0,68.0,175.0,1,-1,-1,-1
12,73.0,595.0,434.0,52.0,137.0,1,-1,-1,-1
12,81.0,737.0,439.0,22.0,62.0,1,-1,-1,-1
12,85.0,617.0,426.0,88.0,203.0,1,-1,-1,-1
12,87.0,551.0,433.0,52.0,177.0,1,-1,-1,-1
12,89.0,338.0,439.0,28.0,69.0,1,-1,-1,-1
12,91.0,912.0,426.0,41.0,113.0,1,-1,-1,-1
12,92.0,504.0,440.0,54.0,172.0,1,-1,-1,-1
12,95.0,1078.5,426.0,31.5,82.0,1,-1,-1,-1
12,96.0,767.0,445.0,19.0,58.0,1,-1,-1,-1
12,97.0,1153.0,428.0,32.0,104.0,1,-1,-1,-1
12,98.0,788.0,441.0,21.0,57.0,1,-1,-1,-1
12,99.0,1131.0,429.0,38.0,106.0,1,-1,-1,-1
12,104.0,805.0,432.0,20.0,67.0,1,-1,-1,-1
13,40.0,410.5,431.5,76.5,180.5,1,-1,-1,-1
13,57.0,1364.0,399.0,82.0,251.0,1,-1,-1,-1
